uc_id,un_sdg_reg,wb_income,n_dhd_hot,p_failure,mean_t2m,mean_wetbulb,mean_vpd_pct,mean_rzsm_pct,mean_tc_aet_mm,mean_tc_def_mm,mean_water_support_ratio,ahe_night_wm2,ahe_annual_wm2,ventilation_obstruction_index,built_surface_fraction_2020,mean_building_height_2020,road_density_2024,lcz_compact_share_2025,lcz_natural_share_2025,green_cover_mean_2020
10043,Eastern and South-Eastern Asia,Upper Middle,17,0.6470588235294118,25.988546255884994,23.796960995793118,92.58312020460357,8.43989769820972,77.23529411764706,87.8529411764706,0.4983833790736436,6.6228866994354165,5.6760154141425705,0.9769994026085453,0.2155982105263157,6.291784136,0.008840761,9.52,19.610000000000003,0.330990603
10050,Central and Southern Asia,Lower Middle,31,0.41935483870967744,28.61477811678,23.848525597056955,93.40813464235625,9.957924263674613,40.76129032258065,150.2774193548387,0.2172550591493379,2.072763305930672,2.2475494626832155,-1.4585482577844129,0.1867156666666666,5.479922736,0.019055176,5.492,11.07,0.45020195
10051,Eastern and South-Eastern Asia,Upper Middle,17,0.7647058823529411,26.523061978767625,23.658486838070818,93.60613810741688,9.207161125319693,85.36470588235295,82.69411764705883,0.5365734385447748,0.945899500991836,0.8086717784856278,1.8254407461078115,0.2098890344827586,7.815388347,0.003483032,11.201,15.964,0.321978966
10052,Central and Southern Asia,Lower Middle,30,0.26666666666666666,28.54720384675319,24.143324795867564,94.63768115942028,10.144927536231883,48.583333333333336,141.73333333333332,0.2595175627366371,3.2799436381450113,3.5520035318150627,-1.7206578305686515,0.1797401923076923,5.394963092,0.01339608,6.589,9.092,0.453662455
10053,Eastern and South-Eastern Asia,Upper Middle,20,0.3,27.92946193548348,25.217497316072887,93.47826086956522,9.782608695652174,65.865,88.83000000000001,0.4354231461137751,6.219042008945624,5.313641990172783,-0.43913696032102517,0.1510254719101123,6.062969214,0.002102491,2.851,17.36,0.369467169
10060,Central and Southern Asia,Lower Middle,29,0.1724137931034483,28.81862321017415,22.977901478459938,94.4527736131934,9.89505247376312,66.83793103448276,114.46896551724139,0.37954174130756135,0.6700205056076891,0.7317280146105136,-2.531453084989829,0.1320504383561644,5.206690041,0.007482817,4.124,24.795,0.446460914
10073,Eastern and South-Eastern Asia,Upper Middle,13,0.6923076923076923,25.61028221417901,23.61332022403174,94.98327759197325,8.695652173913043,116.23076923076923,43.400000000000006,0.741588297158809,9.299383986851817,7.974555008756981,3.996374166667138,0.2844910808510638,9.953573026,0.009438585,10.743,6.9799999999999995,0.276643815
10075,Eastern and South-Eastern Asia,Upper Middle,23,0.5217391304347826,27.231213686763045,24.374448297040832,92.43856332703213,9.640831758034025,76.55217391304348,84.58260869565218,0.4816013461699426,10.450391685002922,8.942182449835965,1.8307193878824717,0.2193612702702702,6.615700969,0.00384859,10.196,7.32,0.369185527
10079,Eastern and South-Eastern Asia,Upper Middle,17,0.5294117647058824,25.87068180694203,23.756698999030792,92.58312020460359,8.43989769820972,78.62352941176471,84.2529411764706,0.5116371754288851,9.017981625314718,7.728806681993506,2.1385727445929015,0.2187099827586207,8.185101683,0.008666378,12.026,11.243,0.301591792
10091,Eastern and South-Eastern Asia,Upper Middle,24,0.375,26.401891546538405,23.896210676034055,94.56521739130436,11.231884057971014,83.29166666666667,81.24166666666667,0.5306414268443986,11.623688712431012,9.9470957611073,3.238869818224346,0.2381015294117647,7.938108257,0.005287749,13.1,15.089000000000002,0.302565929
10093,Eastern and South-Eastern Asia,Upper Middle,22,0.5909090909090909,28.21097075243476,24.076394205820375,94.0711462450593,10.079051383399209,107.11363636363636,70.27727272727272,0.6236072751471127,21.286313448825055,18.199551559361836,3.9563958465396865,0.26061728125,12.644539,0.005129406,4.8100000000000005,4.08,0.312396851
10099,Eastern and South-Eastern Asia,Upper Middle,20,0.6,26.866518463703407,24.273609060879338,94.78260869565217,10.434782608695652,72.68,93.625,0.4580642879363285,6.907089435467053,5.910009294622043,2.5470592058356742,0.2414248291457286,8.759693961,0.006712572,6.090999999999999,8.77,0.306813932
101,Europe,Upper Middle,18,0.3888888888888889,23.75127661066655,19.191834658974773,92.99516908212561,9.903381642512077,33.455555555555556,131.21666666666667,0.2180874449395318,,,-0.2987117751965991,0.2046065882352941,6.044930876,0.019675557,13.406,12.490999999999998,0.412212502
