uc_id,share_intervals_sync_positive_burden_q95,mean_tb_night_anom_during_sync_positive_q95,total_weighted_burden_q95,n_sync_positive_intervals_q95,mean_t2m_c,mean_ring_veg,country,wb_income,un_sdg_reg,population_2025,developing_economy,baseline_heat_tertile,baseline_veg_tertile
7738,0.036862003780718335,1.8735970809255622,227153454.1135028,39,23.39050919225253,1300.9584120982986,Pakistan,Lower Middle,Central and Southern Asia,3108698.023,1,hotter,higher_veg
7739,0.031190926275992438,1.2376633122345453,131304210.52040975,33,26.570477829084588,995.1975425330813,India,Lower Middle,Central and Southern Asia,3214860.965,1,hotter,lower_veg
7742,0.027410207939508508,2.5138975939818007,10765687.81352144,29,15.164628977722577,1554.9206049149338,United States,High income,Northern America,147671.3352,0,middle,higher_veg
7749,0.026465028355387523,3.6742753100411614,11436671.796569625,28,9.39426795316892,1074.1219281663516,United States,High income,Northern America,111165.4761,0,cooler,middle
7750,0.02835538752362949,2.2297319491447016,27056777.92996451,30,21.139948447561757,1446.5746691871454,Brazil,Upper Middle,Latin America and the Caribbean,404484.7624,1,hotter,higher_veg
7754,0.04253308128544423,2.6781574897468543,9699562.587910209,45,14.383823502742326,986.4858223062382,China,Upper Middle,Eastern and South-Eastern Asia,80482.88277,1,cooler,lower_veg
7756,0.02930056710775047,2.919867653634972,17583499.04712186,31,10.517373028144247,937.1597353497165,United States,High income,Northern America,194258.6836,0,cooler,lower_veg
7757,0.030245746691871456,1.489852641417422,5841358.785345997,32,19.297309102387338,1109.5888468809073,Brazil,Upper Middle,Latin America and the Caribbean,122523.8369,1,middle,middle
7763,0.02930056710775047,3.0693150360660257,7226901.832356385,31,9.545928713573142,1002.6890359168242,United States,High income,Northern America,75953.71046,0,cooler,lower_veg
777,0.0330812854442344,2.326819182743768,14097643.961726407,35,10.896854685640502,1087.3336483931946,South Korea,High income,Eastern and South-Eastern Asia,173107.4896,0,cooler,middle
7771,0.0330812854442344,1.353800894483367,4802040.7848419305,35,18.48764400097586,1055.000945179584,Brazil,Upper Middle,Latin America and the Caribbean,101345.1578,1,middle,middle
7773,0.035916824196597356,1.926813376241485,49735440.93396959,38,24.9198490892389,1087.625708884688,Pakistan,Lower Middle,Central and Southern Asia,679270.452,1,hotter,middle
7774,0.03497164461247637,1.6084331029421686,39281643.57426278,37,23.191039916935754,1151.0094517958412,India,Lower Middle,Central and Southern Asia,660062.2933,1,hotter,higher_veg
7775,0.035916824196597356,2.8214868885976907,47496548.705722965,38,13.719794689970179,983.7854442344045,China,Upper Middle,Eastern and South-Eastern Asia,442996.6276,1,cooler,lower_veg
7777,0.031190926275992438,2.3878616981779635,8319842.133355019,33,16.124127397666545,1388.63988657845,United States,High income,Northern America,105582.5086,0,middle,higher_veg
7784,0.030245746691871456,2.932319935673091,180035350.1989919,32,9.86794413773966,1668.3393194706994,United States,High income,Northern America,1918653.086,0,cooler,higher_veg
7785,0.02835538752362949,1.6165270740449496,4718024.042160666,30,20.40032454724254,991.8931947069943,Brazil,Upper Middle,Latin America and the Caribbean,97287.24659,1,middle,lower_veg
7787,0.036862003780718335,1.7270484656397975,14144282.751906646,39,22.745672125293183,917.179584120983,Pakistan,Lower Middle,Central and Southern Asia,209996.3747,1,hotter,lower_veg
7788,0.035916824196597356,1.8180428622162113,48086702.10006844,38,24.052852528646035,946.930056710775,India,Lower Middle,Central and Southern Asia,696044.9367,1,hotter,lower_veg
7790,0.012287334593572778,0.6027066368074199,7244150.288163912,13,26.635994446246645,900.195652173913,Indonesia,Upper Middle,Eastern and South-Eastern Asia,924566.4405,1,hotter,lower_veg
7791,0.027410207939508508,2.5239434044148594,11196762.357770506,29,16.19796617379066,1427.6474480151228,United States,High income,Northern America,152973.0235,0,middle,higher_veg
7794,0.0330812854442344,2.035826333636465,1019291626.9663553,35,23.85418210504658,2208.1587901701323,Pakistan,Lower Middle,Central and Southern Asia,14305060.03,1,hotter,higher_veg
7798,0.030245746691871456,2.3378185260464392,13837643.59775366,32,16.11909255271964,1515.9536862003781,United States,High income,Northern America,184970.0298,0,middle,higher_veg
7799,0.030245746691871456,2.124317290802216,669835839.921342,32,23.19475233229494,1663.679584120983,Brazil,Upper Middle,Latin America and the Caribbean,9853692.802,1,hotter,higher_veg
781,0.02930056710775047,1.4933938871004866,3236316.483750102,31,11.154916246447605,1064.2835538752363,Australia,High income,Australia and New Zealand,69906.07557,0,cooler,middle
7813,0.031190926275992438,1.944687936100357,4312259.701412811,33,23.12852921765335,1073.2202268431001,Brazil,Upper Middle,Latin America and the Caribbean,67195.63277,1,hotter,middle
7819,0.026465028355387523,2.919763774120231,4814628.898903597,28,10.572972924701851,1110.530245746692,United States,High income,Northern America,58892.10409,0,cooler,middle
7820,0.03213610586011342,1.75385892184108,5294885.192916884,34,23.18955856062246,1014.2391304347826,Brazil,Upper Middle,Latin America and the Caribbean,88793.86791,1,hotter,middle
7824,0.03497164461247637,2.732923903993057,13206719.701667603,37,13.234972807169736,939.6710775047259,China,Upper Middle,Eastern and South-Eastern Asia,130606.7724,1,cooler,lower_veg
7826,0.02930056710775047,3.2679388441754473,12083167.846986165,31,10.347652637291395,1213.6654064272211,United States,High income,Northern America,119273.8379,0,cooler,higher_veg
7829,0.03780718336483932,1.8902726117727802,138424186.2553135,40,22.49549239857542,1252.695652173913,Pakistan,Lower Middle,Central and Southern Asia,1830743.69,1,hotter,higher_veg
783,0.03213610586011342,1.7448492048947084,4458805.463396958,34,12.445016121860053,1295.7637051039696,New Zealand,High income,Australia and New Zealand,75159.12366,0,cooler,higher_veg
7833,0.027410207939508508,3.460188952276896,72503591.50387302,29,10.442209748339135,1116.8799621928167,United States,High income,Northern America,722539.6877,0,cooler,middle
7836,0.03780718336483932,1.8879965500067413,30849316.478157975,40,23.02439794740662,957.210775047259,Pakistan,Lower Middle,Central and Southern Asia,408492.7549,1,hotter,lower_veg
7840,0.02835538752362949,3.4146169164578617,5745380.882438749,30,10.328939562717167,1046.1275992438564,United States,High income,Northern America,56086.144,0,cooler,middle
7845,0.035916824196597356,1.359030132174311,2675902.9757198985,38,14.839035479468098,1011.3884688090737,China,Upper Middle,Eastern and South-Eastern Asia,51815.25979,1,middle,middle
7847,0.021739130434782608,3.1537858428125736,35579995.958408505,23,10.919429748218214,1562.5888468809073,United States,High income,Northern America,490507.7336,0,cooler,higher_veg
7848,0.031190926275992438,1.456693188160422,4394210.593949219,33,22.05430258179278,1067.5463137996219,Brazil,Upper Middle,Latin America and the Caribbean,91411.07947,1,hotter,middle
7852,0.034026465028355386,2.529337140598176,26951729.137102365,36,11.707166405074865,1046.608695652174,China,Upper Middle,Eastern and South-Eastern Asia,295990.254,1,cooler,middle
7854,0.023629489603024575,2.8174775958287146,6003858.617236145,25,14.841694185950447,1385.9376181474481,United States,High income,Northern America,85237.35736,0,middle,higher_veg
7855,0.03213610586011342,1.634615977675918,11806420.366950251,34,19.69273197928846,1252.5879017013233,Brazil,Upper Middle,Latin America and the Caribbean,212433.7842,1,middle,higher_veg
7857,0.034026465028355386,1.9111844115279066,27316143.55093128,36,23.55488816252281,910.2986767485822,Pakistan,Lower Middle,Central and Southern Asia,397021.7425,1,hotter,lower_veg
786,0.034026465028355386,2.5974974442062053,7817055.129677283,36,9.367776821610192,1087.944234404537,Canada,High income,Northern America,83596.00921,0,cooler,middle
7861,0.026465028355387523,2.771611059324898,11790042.322158646,28,14.870074891995838,1473.5340264650283,United States,High income,Northern America,151923.5315,0,middle,higher_veg
787,0.017013232514177693,1.8756864479852524,3794472.0860503963,18,25.373773516488384,1101.7618147448015,Guatemala,Upper Middle,Latin America and the Caribbean,112387.6568,1,hotter,middle
7876,0.03213610586011342,1.747434868447878,13640807.322548097,34,,940.1361058601134,Brazil,Upper Middle,Latin America and the Caribbean,229593.8021,1,,lower_veg
788,0.017958412098298678,0.9668431806019271,2467383.4226311226,19,23.611706771310867,1162.5954631379961,El Salvador,Upper Middle,Latin America and the Caribbean,134315.7691,1,hotter,higher_veg
7882,0.030245746691871456,2.3145241977901665,46098671.52169877,32,15.812164642190483,1025.4102079395086,United States,High income,Northern America,622410.207,0,middle,middle
7888,0.024574669187145556,0.6218774337342603,2712656.5349032944,26,26.207062744980547,973.4810964083176,Indonesia,Upper Middle,Eastern and South-Eastern Asia,167770.9111,1,hotter,lower_veg
7890,0.02930056710775047,1.948960463726029,104821903.74811418,31,23.177445462862046,1212.5756143667297,Brazil,Upper Middle,Latin America and the Caribbean,1734951.425,1,hotter,higher_veg
7895,0.02930056710775047,0.6761189948037132,1144442.3676075004,31,25.261481774036373,958.8686200378072,Indonesia,Upper Middle,Eastern and South-Eastern Asia,54602.06859,1,hotter,lower_veg
7896,0.022684310018903593,3.0293104688162127,5787992.8515710225,24,13.67182952831606,1278.3119092627599,United States,High income,Northern America,79610.97791,0,cooler,higher_veg
7899,0.0330812854442344,1.9243826051262662,12863186.903775971,35,24.985274438912143,994.5926275992439,Pakistan,Lower Middle,Central and Southern Asia,190980.5383,1,hotter,lower_veg
79,0.03780718336483932,3.3427908387034355,19556045.975571036,40,9.414345874436233,1100.6625708884687,Czechia,High income,Europe,146255.3815,0,cooler,middle
7903,0.026465028355387523,2.7419232199373242,14811749.426314715,28,13.986616088843025,1357.3137996219282,United States,High income,Northern America,192927.0109,0,cooler,higher_veg
7904,0.02930056710775047,1.415082703951147,4694209.818707525,31,18.65547768264932,1117.1890359168242,Brazil,Upper Middle,Latin America and the Caribbean,107008.6736,1,middle,middle
7906,0.0330812854442344,2.0761722910728637,16752215.206689412,35,24.56304436142879,1009.8298676748582,Pakistan,Lower Middle,Central and Southern Asia,230537.0909,1,hotter,middle
7910,0.02551984877126654,2.714789618168053,254475087.24956983,27,13.573937596180006,2878.968809073724,United States,High income,Northern America,3471725.09,0,cooler,higher_veg
7915,0.03969754253308128,2.8288867779007094,67097518.56781136,42,14.255284910551708,1005.0529300567108,China,Upper Middle,Eastern and South-Eastern Asia,564730.9671,1,cooler,lower_veg
7917,0.026465028355387523,2.9666604522522655,6320308.017980292,28,13.34125207396092,1258.398865784499,United States,High income,Northern America,76087.33456,0,cooler,higher_veg
7924,0.026465028355387523,2.931973198615633,5991103.845969201,28,13.271194050165176,1283.9735349716445,United States,High income,Northern America,72977.47285,0,cooler,higher_veg
7927,0.031190926275992438,1.9044027822990925,6826339.646333081,33,24.359624822809298,958.2514177693762,Pakistan,Lower Middle,Central and Southern Asia,108621.3374,1,hotter,lower_veg
793,0.035916824196597356,1.2914332153902044,4921157.898034205,38,25.10144422440991,923.2911153119093,Cuba,Upper Middle,Latin America and the Caribbean,100279.4056,1,hotter,lower_veg
7931,0.023629489603024575,3.065106027710878,4451545.116155483,25,13.322334928548013,1217.296786389414,United States,High income,Northern America,58093.19581,0,cooler,higher_veg
7936,0.034026465028355386,1.3501597609634244,9157478.250562143,36,15.65291047320439,927.1209829867674,China,Upper Middle,Eastern and South-Eastern Asia,188403.1825,1,middle,lower_veg
7938,0.022684310018903593,2.708963017524855,3508742.923420039,24,13.305430704258704,1190.7211720226844,United States,High income,Northern America,53968.11284,0,cooler,higher_veg
7943,0.03213610586011342,3.0431629267054667,114928969.64500925,34,17.77961777620283,1004.4725897920605,China,Upper Middle,Eastern and South-Eastern Asia,1110773.197,1,middle,lower_veg
7945,0.024574669187145556,2.527149596844346,4786110.583299667,26,13.3570789091384,1322.9253308128546,United States,High income,Northern America,72841.42439,0,cooler,higher_veg
795,0.031190926275992438,1.0204482885909552,19981774.757696077,33,24.27914151963811,977.3185255198488,Jamaica,Upper Middle,Latin America and the Caribbean,593374.8263,1,hotter,lower_veg
7952,0.022684310018903593,2.8356630727738366,5944696.382522341,24,13.207979750326906,1248.4319470699434,United States,High income,Northern America,87350.18098,0,cooler,higher_veg
7959,0.023629489603024575,2.559326277831371,72130637.2747656,25,13.00457728664383,1606.4536862003781,United States,High income,Northern America,1127337.892,0,cooler,higher_veg
7963,0.035916824196597356,1.7324328342202757,2068620609.2578773,38,24.46420857992987,2435.4499054820417,India,Lower Middle,Central and Southern Asia,31422507.92,1,hotter,higher_veg
7966,0.024574669187145556,2.6711284727332876,4202620.103523616,26,13.558093016659903,944.2306238185255,United States,High income,Northern America,60513.46328,0,cooler,lower_veg
7973,0.024574669187145556,3.2114847784796527,6054145.773591878,26,12.232746528089082,1217.5519848771266,United States,High income,Northern America,72505.95179,0,cooler,higher_veg
7976,0.034026465028355386,1.9865759824635782,27131135.217447437,36,24.169443692252948,1014.9130434782609,Pakistan,Lower Middle,Central and Southern Asia,379367.6414,1,hotter,middle
798,0.031190926275992438,1.2653836154370466,28324046.48079713,33,24.200930970945816,1468.3676748582232,Dominican Republic,Upper Middle,Latin America and the Caribbean,678295.8372,1,hotter,higher_veg
7980,0.02835538752362949,2.51895704892918,33214464.787784487,30,9.383489168875439,1203.1323251417768,United States,High income,Northern America,439526.679,0,cooler,higher_veg
7987,0.02835538752362949,2.5161435978297364,6167581.570118421,30,11.802921655829888,1227.3336483931946,United States,High income,Northern America,81706.80422,0,cooler,higher_veg
7991,0.03780718336483932,1.6843000121779874,84414885.9234246,40,23.02017241959884,1322.569943289225,India,Lower Middle,Central and Southern Asia,1252966.89,1,hotter,higher_veg
7994,0.026465028355387523,3.001908921365458,6991499.473821957,28,12.342858454988065,1192.7079395085066,United States,High income,Northern America,83179.20907,0,cooler,higher_veg
8,0.017958412098298678,0.8211922613842675,1308300.0296412571,19,22.62516775717925,1125.3241965973534,El Salvador,Upper Middle,Latin America and the Caribbean,83851.12663,1,hotter,middle
80,0.036862003780718335,2.752247896159752,33385999.546840385,39,9.78281540590658,1160.709829867675,Poland,High income,Europe,311037.1241,0,cooler,higher_veg
8001,0.027410207939508508,2.270099768414035,3986926.4499433865,29,13.111313408334771,1228.6200378071833,United States,High income,Northern America,60561.31291,0,cooler,higher_veg
8006,0.04253308128544423,2.679659897153901,638977311.740162,45,14.23271665980035,1644.1058601134216,China,Upper Middle,Eastern and South-Eastern Asia,5298991.798,1,cooler,higher_veg
8008,0.02551984877126654,2.576328497337133,9438592.335109914,27,12.933644156354122,1248.1294896030245,United States,High income,Northern America,135688.2456,0,cooler,higher_veg
8009,0.030245746691871456,1.582621074271235,10033367.472931009,32,23.24049621867847,991.4725897920605,Brazil,Upper Middle,Latin America and the Caribbean,198116.1117,1,hotter,lower_veg
8012,0.0330812854442344,1.213731541119738,83727991.82540835,35,24.074899348070907,1028.6833648393194,India,Lower Middle,Central and Southern Asia,1970969.903,1,hotter,middle
8013,0.03780718336483932,1.567434199246159,201760728.44794813,40,15.580047780616697,1468.7136105860113,China,Upper Middle,Eastern and South-Eastern Asia,3218009.543,1,middle,higher_veg
8015,0.021739130434782608,3.0305972808126302,9345090.365406154,23,11.685665149733701,1320.1502835538752,United States,High income,Northern America,134068.7129,0,cooler,higher_veg
8019,0.03497164461247637,1.764940477024884,13357058.90271173,37,23.877619442956654,1019.9565217391304,India,Lower Middle,Central and Southern Asia,204540.3778,1,hotter,middle
8022,0.02551984877126654,2.491958041129286,4920108.819699975,27,12.823722423702524,1195.9669187145557,United States,High income,Northern America,73125.73068,0,cooler,higher_veg
8029,0.024574669187145556,2.701240404667881,160578765.3178048,26,12.815893761658756,2294.789224952741,United States,High income,Northern America,2286396.408,0,cooler,higher_veg
8030,0.027410207939508508,0.649377025581296,1175413.5719218461,29,25.981383263095815,902.4773156899811,Brazil,Upper Middle,Latin America and the Caribbean,62415.97852,1,hotter,lower_veg
8039,0.034026465028355386,2.03193333833402,40431469.26193349,36,24.113960761634,961.0094517958412,Pakistan,Lower Middle,Central and Southern Asia,552723.0383,1,hotter,lower_veg
8043,0.01984877126654064,2.6364952493347076,3562527.203454567,21,12.382754322440658,1122.6049149338373,United States,High income,Northern America,64344.56978,0,cooler,middle
8050,0.02930056710775047,2.771600914912376,11441441.575845327,31,11.158635005257869,1190.2674858223063,United States,High income,Northern America,133164.4677,0,cooler,higher_veg
8057,0.030245746691871456,2.2792505901116895,4889192.819248874,32,9.480228269832995,1111.9669187145557,United States,High income,Northern America,67033.99629,0,cooler,middle
8063,0.02835538752362949,2.4686350192218636,8176881.851171555,30,11.145985126875171,1266.094517958412,United States,High income,Northern America,110410.2981,0,cooler,higher_veg
8064,0.034026465028355386,0.7161117524320352,2564529.6761659784,36,25.635035449931234,1114.3865784499055,Brazil,Upper Middle,Latin America and the Caribbean,99477.40029,1,hotter,middle
8066,0.036862003780718335,1.7210645688570838,3584328.723138631,39,20.311051342609048,1004.0028355387524,India,Lower Middle,Central and Southern Asia,53400.59075,1,middle,lower_veg
8069,0.024574669187145556,2.752972818474218,5401325.864167252,26,12.700308783601539,1170.8950850661627,United States,High income,Northern America,75461.44338,0,cooler,higher_veg
8075,0.022684310018903593,2.692258728715083,6367444.278021101,24,12.622435057842308,1274.6890359168242,United States,High income,Northern America,98545.57269,0,cooler,higher_veg
8081,0.024574669187145556,2.5486828108900452,3862180.297807826,26,11.040271226467059,1144.9716446124764,United States,High income,Northern America,58283.20238,0,cooler,middle
8082,0.03213610586011342,0.8707013232623473,7284852.77995142,34,26.73285887422903,1144.0633270321362,Brazil,Upper Middle,Latin America and the Caribbean,246077.9261,1,hotter,middle
8085,0.036862003780718335,2.6418289359479195,5940514.319382156,39,13.436395966392078,911.9224952741021,China,Upper Middle,Eastern and South-Eastern Asia,57657.35923,1,cooler,lower_veg
8087,0.027410207939508508,2.802779949070052,6092046.991836255,29,9.125490098716861,1071.2126654064273,United States,High income,Northern America,74950.79519,0,cooler,middle
8093,0.024574669187145556,2.846263563683386,13295967.69384941,26,12.498529624664243,1345.500945179584,United States,High income,Northern America,179668.313,0,cooler,higher_veg
8099,0.02835538752362949,1.9757385631981665,841525856.9850863,30,11.961076573222686,2748.6209829867676,United States,High income,Northern America,14197658.75,0,cooler,higher_veg
8100,0.030245746691871456,1.6242417299524408,67144044.04484452,32,23.435064248450967,934.0359168241966,Brazil,Upper Middle,Latin America and the Caribbean,1291834.422,1,hotter,lower_veg
8111,0.023629489603024575,2.330153706210675,4129871.5349801495,25,12.870170938612103,941.7637051039698,United States,High income,Northern America,70894.40536,0,cooler,lower_veg
8120,0.03780718336483932,1.7855880058485554,85087433.39841907,40,19.930648564959526,1518.3950850661627,India,Lower Middle,Central and Southern Asia,1191308.313,1,middle,higher_veg
8123,0.026465028355387523,2.765252941089009,12031470.406294107,28,8.93977209971004,979.3223062381852,United States,High income,Northern America,155390.9826,0,cooler,lower_veg
8135,0.02835538752362949,2.5285540653913237,6667406.719845966,30,11.120877625606253,1049.2126654064273,United States,High income,Northern America,87894.8541,0,cooler,middle
8145,0.034026465028355386,1.1725311681106232,2470187.246751372,36,15.610974229861922,919.2703213610586,China,Upper Middle,Eastern and South-Eastern Asia,58519.81958,1,middle,lower_veg
8147,0.027410207939508508,1.8515704901055368,6218328.302773683,29,11.428014363483404,936.4744801512287,United States,High income,Northern America,115807.1567,0,cooler,lower_veg
8162,0.038752362948960305,1.566643162132678,10779857.229994489,41,23.499813388110585,1049.0189035916824,India,Lower Middle,Central and Southern Asia,167825.9309,1,hotter,middle
8169,0.03780718336483932,1.4671752710150123,44862074.618426785,40,16.14403368989567,1210.6001890359169,China,Upper Middle,Eastern and South-Eastern Asia,764429.3682,1,middle,higher_veg
8178,0.031190926275992438,0.856552420438604,6178355.257396528,33,23.50094343460653,981.1606805293005,Brazil,Upper Middle,Latin America and the Caribbean,218577.2664,1,hotter,lower_veg
818,0.038752362948960305,2.4207641089273704,46872622.81488757,41,12.73799921106035,1511.5519848771266,France,High income,Europe,472261.9187,0,cooler,higher_veg
8181,0.035916824196597356,1.612361652302069,3874368.444978973,38,14.716835886789632,984.1351606805293,China,Upper Middle,Eastern and South-Eastern Asia,63234.61253,1,middle,lower_veg
8189,0.026465028355387523,3.051078620038091,7261142.762522945,28,9.165722548809155,1044.343100189036,United States,High income,Northern America,84995.03275,0,cooler,middle
8190,0.026465028355387523,1.0838137860980321,17040612.43432823,28,24.586556759373416,1024.9404536862003,Brazil,Upper Middle,Latin America and the Caribbean,561529.3965,1,hotter,middle
8193,0.03780718336483932,2.6640076243715023,10434952.652340336,40,13.804672568445552,931.0557655954632,China,Upper Middle,Eastern and South-Eastern Asia,97925.32646,1,cooler,lower_veg
8195,0.02551984877126654,2.613030563584744,6814881.469782711,27,10.177081157862045,1239.031190926276,United States,High income,Northern America,96593.97824,0,cooler,higher_veg
82,0.0330812854442344,2.635410306549783,23312193.8000218,35,10.638191603178157,1202.5085066162571,Slovenia,High income,Europe,252735.8561,0,cooler,higher_veg
8201,0.02930056710775047,2.8653150113813157,8867602.109731397,31,9.472156677747044,1095.9584120982986,United States,High income,Northern America,99832.54191,0,cooler,middle
8207,0.030245746691871456,2.492180979928724,5066260.629280749,32,9.177889040545539,1080.4073724007562,United States,High income,Northern America,63526.94525,0,cooler,middle
8213,0.02835538752362949,2.279918113382487,4678756.838776015,30,10.502111743645777,1135.9792060491493,United States,High income,Northern America,68405.33455,0,cooler,middle
8219,0.027410207939508508,2.623009045183078,14272441.140459081,29,10.476675114491592,1304.0888468809073,United States,High income,Northern America,187629.2206,0,cooler,higher_veg
822,0.036862003780718335,3.097784839513732,8352354.564620048,39,10.913412152417806,1109.335538752363,Belgium,High income,Europe,69134.21966,0,cooler,middle
8225,0.026465028355387523,2.1755727424457434,6701086.98701032,28,10.090201625443274,1214.9111531190927,United States,High income,Northern America,110005.3014,0,cooler,higher_veg
8231,0.031190926275992438,2.340278815627607,10365495.963333515,33,9.444373070636773,1222.4177693761815,United States,High income,Northern America,134217.3147,0,cooler,higher_veg
8237,0.02930056710775047,2.204584415408416,29873744.373811737,31,10.574826413972765,1425.3638941398865,United States,High income,Northern America,437120.5596,0,cooler,higher_veg
8240,0.03969754253308128,1.5978295970807976,32215721.633284908,42,22.97976198166367,1185.514177693762,India,Lower Middle,Central and Southern Asia,480051.8107,1,hotter,higher_veg
8242,0.020793950850661626,0.9108235208484285,10103744.01169864,22,25.896319335647192,913.9914933837429,Indonesia,Upper Middle,Eastern and South-Eastern Asia,504226.2095,1,hotter,lower_veg
8243,0.02930056710775047,1.9266586635372167,6664000.159360568,31,10.74222086553669,1046.610586011342,United States,High income,Northern America,111575.4187,0,cooler,middle
8252,0.035916824196597356,1.8404938525855452,57976271.28303015,38,23.685417771534752,1248.5623818525519,India,Lower Middle,Central and Southern Asia,828957.5906,1,hotter,higher_veg
8253,0.031190926275992438,1.8433164551629269,3325505.589477698,33,14.231347997799089,999.7693761814745,China,Upper Middle,Eastern and South-Eastern Asia,54669.34143,1,cooler,lower_veg
8255,0.02835538752362949,2.6253296165686266,131474670.72718345,30,10.252515187460608,1617.1446124763704,United States,High income,Northern America,1669310.016,0,cooler,higher_veg
8256,0.027410207939508508,0.9450779452134139,1935943.1154876987,29,25.29628559453879,978.0680529300568,Brazil,Upper Middle,Latin America and the Caribbean,70636.14117,1,hotter,lower_veg
8258,0.031190926275992438,1.5682878831546592,345402862.4459165,33,24.32727344198477,1357.3260869565217,India,Lower Middle,Central and Southern Asia,6674000.048,1,hotter,higher_veg
826,0.03780718336483932,3.516658351009704,129647765.34521776,40,11.04867428430322,1603.7164461247637,Germany,High income,Europe,921668.7577,0,cooler,higher_veg
8261,0.02835538752362949,2.5510814120490855,5518826.803835096,30,10.446210506297415,1139.6899810964082,United States,High income,Northern America,72110.94581,0,cooler,middle
8263,0.02835538752362949,1.145711054266898,33198744.004921827,30,21.934214483190672,1198.8402646502836,Nigeria,Lower Middle,Sub-Saharan Africa,965884.7194,1,hotter,higher_veg
8267,0.030245746691871456,2.7512137084840225,9162659.487190291,32,9.829708706782668,1123.194706994329,United States,High income,Northern America,104075.1971,0,cooler,middle
827,0.03780718336483932,3.130706323381743,8948736.903531566,40,9.566307998984843,995.374291115312,Switzerland,High income,Europe,71459.40867,0,cooler,lower_veg
8273,0.02930056710775047,2.5172311302278505,5270592.203951303,31,8.910660805651649,1083.179584120983,United States,High income,Northern America,67542.11058,0,cooler,middle
8279,0.031190926275992438,2.371108269684243,8522050.003768714,33,9.825837462460724,1125.444234404537,United States,High income,Northern America,108912.7573,0,cooler,middle
828,0.035916824196597356,3.0994233338143657,104772236.72911267,38,5.987575555261562,1320.0954631379961,Norway,High income,Europe,889573.2617,0,cooler,higher_veg
8286,0.027410207939508508,0.8903670881872112,1770134.273047075,29,24.546288302084474,935.0879017013233,Brazil,Upper Middle,Latin America and the Caribbean,68554.99678,1,hotter,lower_veg
829,0.038752362948960305,1.9226642071692734,7625025.269865503,41,12.095164892612278,1212.0576559546314,Italy,High income,Europe,96728.39667,0,cooler,higher_veg
8294,0.03497164461247637,1.6976970365723734,43024826.53620639,37,22.688681352290917,1398.5415879017014,India,Lower Middle,Central and Southern Asia,684947.3873,1,hotter,higher_veg
8300,0.03497164461247637,1.6662818675458986,9188020.448135735,37,23.877578961421076,1028.7788279773156,India,Lower Middle,Central and Southern Asia,149029.334,1,hotter,middle
8301,0.031190926275992438,1.547979225164022,4344952.250251204,33,16.257069282443886,982.0586011342155,China,Upper Middle,Eastern and South-Eastern Asia,85056.19298,1,middle,lower_veg
8305,0.034026465028355386,1.7550858794193265,137053755.22766298,36,23.96352879679749,1467.359168241966,India,Lower Middle,Central and Southern Asia,2169152.405,1,hotter,higher_veg
8318,0.02835538752362949,0.9505351680656483,4962457.790366354,30,24.83823989097333,1031.0964083175804,Brazil,Upper Middle,Latin America and the Caribbean,174023.2926,1,hotter,middle
8326,0.038752362948960305,2.2702348970251336,403237726.4989219,41,10.76164912558891,1023.4952741020794,China,Upper Middle,Eastern and South-Eastern Asia,4332180.125,1,cooler,middle
8328,0.031190926275992438,1.1542891279128522,2147682.449198887,33,22.4624470885625,951.3156899810964,Brazil,Upper Middle,Latin America and the Caribbean,56382.13578,1,hotter,lower_veg
833,0.034026465028355386,3.4431803785683712,10764328.274143575,36,7.958793261522813,935.4366729678638,Czechia,High income,Europe,86840.96848,0,cooler,lower_veg
8331,0.03969754253308128,2.5501687643629816,29346166.07232969,42,15.355319613988812,1019.4054820415879,China,Upper Middle,Eastern and South-Eastern Asia,273989.0197,1,middle,middle
834,0.03497164461247637,2.8865794230520563,8572130.447939575,37,9.177528456463806,1019.0264650283553,Austria,High income,Europe,80260.80954,0,cooler,middle
8341,0.0330812854442344,1.0635849181794486,4587689.331508607,35,16.219167463089907,1097.4206049149338,China,Upper Middle,Eastern and South-Eastern Asia,123240.5949,1,middle,middle
8343,0.03213610586011342,1.0477364256676964,11156214.551868986,34,22.645735410893913,1070.6313799621928,Brazil,Upper Middle,Latin America and the Caribbean,313174.1432,1,hotter,middle
8348,0.030245746691871456,1.1128521770485587,13621741.336891945,32,23.48671084432291,1023.109640831758,Brazil,Upper Middle,Latin America and the Caribbean,382512.0942,1,hotter,middle
835,0.03213610586011342,2.772979432706341,6509562.470842741,34,10.04925546447814,1028.4981096408317,Poland,High income,Europe,69044.04608,0,cooler,middle
8350,0.036862003780718335,1.5671150764947936,18908655.348847955,39,21.277176816926556,1234.0463137996219,India,Lower Middle,Central and Southern Asia,309382.0766,1,hotter,higher_veg
8361,0.0330812854442344,1.3551298102341571,5600182.598488664,35,16.344623498393844,995.7769376181475,China,Upper Middle,Eastern and South-Eastern Asia,118073.7195,1,middle,lower_veg
8388,0.030245746691871456,1.000462232244934,123178766.63578099,32,25.669810576588084,974.633270321361,Brazil,Upper Middle,Latin America and the Caribbean,3847557.992,1,hotter,lower_veg
840,0.03780718336483932,2.3483002452287285,5564284.846058798,40,11.592350223038908,1058.1219281663516,Hungary,High income,Europe,59237.36602,0,cooler,middle
8400,0.035916824196597356,1.6932064149304809,31294046.08559085,38,24.170918761224335,1065.5614366729678,India,Lower Middle,Central and Southern Asia,486371.6091,1,hotter,middle
