high_uc_id,low_uc_id,un_sdg_reg,wb_income,population_quintile,night_temperature_tercile,soil_moisture_tercile,match_distance
5552,8378,Latin America and the Caribbean,Upper Middle,1,2,2,1.1832668646192197
6079,5217,Latin America and the Caribbean,Upper Middle,1,2,2,1.7349396205699426
6426,7792,Latin America and the Caribbean,Upper Middle,1,2,2,0.9532284528619108
2738,368,Latin America and the Caribbean,Upper Middle,2,0,2,1.4876376670356792
4737,4288,Latin America and the Caribbean,Upper Middle,2,1,0,0.8776348302449383
4809,5324,Latin America and the Caribbean,Upper Middle,2,1,0,0.8255924984114104
5912,2170,Latin America and the Caribbean,Upper Middle,2,1,1,2.9386820076589273
4738,1843,Latin America and the Caribbean,Upper Middle,2,1,2,7.240088402903174
6563,3791,Latin America and the Caribbean,Upper Middle,2,1,2,1.8019362206721854
7299,6728,Latin America and the Caribbean,Upper Middle,2,1,2,1.2636336672779627
1571,1473,Latin America and the Caribbean,Upper Middle,2,2,0,0.5824510225408281
2673,2742,Latin America and the Caribbean,Upper Middle,2,2,0,1.09592945249258
4913,6456,Latin America and the Caribbean,Upper Middle,2,2,0,1.5136107692160283
787,2411,Latin America and the Caribbean,Upper Middle,2,2,1,1.9057063375083694
8318,8368,Latin America and the Caribbean,Upper Middle,2,2,1,0.727118347895545
3926,8398,Latin America and the Caribbean,Upper Middle,2,2,2,1.2099179305477896
3331,2546,Latin America and the Caribbean,Upper Middle,3,0,1,0.7186005541536004
1368,2403,Latin America and the Caribbean,Upper Middle,3,0,2,1.6475099745552353
4013,357,Latin America and the Caribbean,Upper Middle,3,1,0,0.7223655986060371
4942,2410,Latin America and the Caribbean,Upper Middle,3,1,0,1.495073104205702
5813,4326,Latin America and the Caribbean,Upper Middle,3,1,0,1.4156903102883662
5931,5687,Latin America and the Caribbean,Upper Middle,3,1,0,1.1349802748847249
6848,662,Latin America and the Caribbean,Upper Middle,3,1,1,1.8492936877299726
2327,2012,Latin America and the Caribbean,Upper Middle,3,1,2,5.766492388406515
4254,6877,Latin America and the Caribbean,Upper Middle,3,1,2,0.7792937211231811
4627,1755,Latin America and the Caribbean,Upper Middle,3,1,2,4.352706675132799
651,513,Latin America and the Caribbean,Upper Middle,3,1,2,1.6859720576944106
7855,6833,Latin America and the Caribbean,Upper Middle,3,1,2,0.4318895186571749
1935,6005,Latin America and the Caribbean,Upper Middle,3,2,0,0.8335934851760566
2014,4366,Latin America and the Caribbean,Upper Middle,3,2,0,1.413025497285672
4177,6903,Latin America and the Caribbean,Upper Middle,3,2,0,1.3081119068040552
8343,8016,Latin America and the Caribbean,Upper Middle,3,2,0,1.215235644260829
2805,6931,Latin America and the Caribbean,Upper Middle,3,2,1,1.8141306427302242
6348,6681,Latin America and the Caribbean,Upper Middle,3,2,1,0.8153425535274649
6591,1749,Latin America and the Caribbean,Upper Middle,3,2,1,0.6492207794743359
6756,8124,Latin America and the Caribbean,Upper Middle,3,2,1,2.7809146231773
8009,8262,Latin America and the Caribbean,Upper Middle,3,2,1,1.0348530234978035
2015,1569,Latin America and the Caribbean,Upper Middle,3,2,2,1.706258213137564
34,3330,Latin America and the Caribbean,Upper Middle,3,2,2,1.4416979031895572
8178,3792,Latin America and the Caribbean,Upper Middle,3,2,2,2.0600960366565704
2335,507,Latin America and the Caribbean,Upper Middle,4,1,0,1.1667123737036385
4478,4212,Latin America and the Caribbean,Upper Middle,4,1,0,0.5177528170130712
5097,214,Latin America and the Caribbean,Upper Middle,4,1,0,2.4661792923516663
5853,4879,Latin America and the Caribbean,Upper Middle,4,1,0,1.558045374665246
6183,1040,Latin America and the Caribbean,Upper Middle,4,1,0,2.337389057352513
6668,7425,Latin America and the Caribbean,Upper Middle,4,1,2,1.199337392184088
2401,4773,Latin America and the Caribbean,Upper Middle,4,2,0,2.329953895507766
6696,6441,Latin America and the Caribbean,Upper Middle,4,2,0,0.9332271093435012
795,2406,Latin America and the Caribbean,Upper Middle,4,2,0,0.7976030061653897
8190,4175,Latin America and the Caribbean,Upper Middle,4,2,0,1.0550296078024548
2618,8363,Latin America and the Caribbean,Upper Middle,4,2,2,1.2473401940288762
3109,8353,Latin America and the Caribbean,Upper Middle,4,2,2,1.126353524605638
3837,8238,Latin America and the Caribbean,Upper Middle,4,2,2,1.232274702441251
4945,1268,Latin America and the Caribbean,Upper Middle,4,2,2,1.7860024069961005
6726,7365,Latin America and the Caribbean,Upper Middle,4,2,2,1.7818539363362778
8388,8154,Latin America and the Caribbean,Upper Middle,4,2,2,0.8922342328664581
5220,1296,Northern Africa and Western Asia,Lower Middle,0,1,0,1.3126901857491469
6865,4708,Northern Africa and Western Asia,Lower Middle,0,1,0,2.9061969740733704
3934,2419,Northern Africa and Western Asia,Lower Middle,1,1,0,0.6316458423789252
5410,6908,Northern Africa and Western Asia,Lower Middle,1,1,0,1.0949260731338724
2050,3812,Northern Africa and Western Asia,Lower Middle,2,1,0,0.6334106690283033
2957,3135,Northern Africa and Western Asia,Lower Middle,2,1,0,0.46516476899565207
6656,4777,Northern Africa and Western Asia,Lower Middle,2,1,0,1.4101518862498355
6806,5650,Northern Africa and Western Asia,Lower Middle,2,1,0,0.7581311204443532
4220,3796,Northern Africa and Western Asia,Lower Middle,2,1,1,0.7144877008841405
1418,3120,Northern Africa and Western Asia,Lower Middle,3,1,0,1.5746637939947743
1614,6850,Northern Africa and Western Asia,Lower Middle,3,1,0,0.4993213737870839
2577,2490,Northern Africa and Western Asia,Lower Middle,3,1,0,1.8781231692455096
3302,6155,Northern Africa and Western Asia,Lower Middle,3,1,0,1.1517806284257175
3755,5432,Northern Africa and Western Asia,Lower Middle,3,1,0,0.8272462439484503
3767,6223,Northern Africa and Western Asia,Lower Middle,3,1,0,0.9851821899875698
5460,5139,Northern Africa and Western Asia,Lower Middle,3,1,0,1.5967198184592417
5716,3989,Northern Africa and Western Asia,Lower Middle,3,1,0,1.055024782073001
5937,1772,Northern Africa and Western Asia,Lower Middle,3,1,0,1.5990193618727566
6257,6566,Northern Africa and Western Asia,Lower Middle,3,1,0,0.5013928031492291
6431,1691,Northern Africa and Western Asia,Lower Middle,3,1,0,1.2104951871224212
1209,447,Northern Africa and Western Asia,Lower Middle,4,1,0,0.6909296259389465
1399,2747,Northern Africa and Western Asia,Lower Middle,4,1,0,0.5874162191334075
291,2102,Northern Africa and Western Asia,Lower Middle,4,1,0,1.280861435489567
3191,6641,Northern Africa and Western Asia,Lower Middle,4,1,0,1.2789182274703605
3288,945,Northern Africa and Western Asia,Lower Middle,4,1,0,0.8249460414128011
3397,3845,Northern Africa and Western Asia,Lower Middle,4,1,0,1.701603578892081
3464,7042,Northern Africa and Western Asia,Lower Middle,4,1,0,1.0361970853951197
4031,5758,Northern Africa and Western Asia,Lower Middle,4,1,0,0.8909884827170282
4230,810,Northern Africa and Western Asia,Lower Middle,4,1,0,2.0848145585978144
5196,1783,Northern Africa and Western Asia,Lower Middle,4,1,0,1.2421326098119452
4189,4303,Northern Africa and Western Asia,Upper Middle,0,0,1,2.185774625943526
4566,1533,Northern Africa and Western Asia,Upper Middle,0,0,1,1.0588726967829372
1793,1610,Northern Africa and Western Asia,Upper Middle,0,1,1,1.0352679561583336
1982,1433,Northern Africa and Western Asia,Upper Middle,0,1,1,1.028256722961129
5651,6807,Northern Africa and Western Asia,Upper Middle,1,0,1,1.3292371714782336
2205,1898,Northern Africa and Western Asia,Upper Middle,1,1,0,1.3418240701220978
6012,2828,Northern Africa and Western Asia,Upper Middle,1,1,0,0.8932887412900417
112,858,Northern Africa and Western Asia,Upper Middle,2,0,0,0.6721683439297539
2126,469,Northern Africa and Western Asia,Upper Middle,3,0,1,0.9988686587656034
3615,4417,Northern Africa and Western Asia,Upper Middle,3,0,1,1.7682148055330642
4027,4455,Northern Africa and Western Asia,Upper Middle,3,0,1,0.5838051515734763
5880,5535,Northern Africa and Western Asia,Upper Middle,3,1,0,0.8683805961934798
6066,312,Northern Africa and Western Asia,Upper Middle,4,0,0,1.78800450421565
2637,2221,Northern Africa and Western Asia,Upper Middle,4,1,0,2.334524473884169
3666,258,Northern Africa and Western Asia,Upper Middle,4,1,0,1.6974525367945437
5976,2062,Northern Africa and Western Asia,Upper Middle,4,1,0,1.8716214989888484
8273,7603,Northern America,High income,0,0,0,1.3402251276426542
5128,7812,Northern America,High income,0,0,1,1.0791729751553518
7451,7805,Northern America,High income,0,0,1,0.5528642657547246
7541,8171,Northern America,High income,0,0,1,0.6124361914601092
7714,7038,Northern America,High income,0,0,1,0.7096982816462483
8022,8105,Northern America,High income,0,0,1,0.5061222166826201
8081,7051,Northern America,High income,0,0,1,0.8777540086530033
8213,7194,Northern America,High income,0,0,1,0.8106651943683817
8261,5403,Northern America,High income,0,0,1,1.29983840709233
7523,3388,Northern America,High income,0,0,2,1.1937845682603363
7635,8129,Northern America,High income,0,0,2,0.7995683184648845
7819,5325,Northern America,High income,0,0,2,0.9342989020805963
7840,2176,Northern America,High income,0,0,2,1.179812257628316
7924,3650,Northern America,High income,0,0,2,1.3135806512727046
8001,8117,Northern America,High income,0,0,2,0.3653813285104951
8057,3748,Northern America,High income,0,0,2,1.4060253402958542
8111,8153,Northern America,High income,0,0,2,0.40470343084803323
8207,8297,Northern America,High income,0,0,2,0.22840893345495292
1748,1560,Northern America,High income,0,1,0,0.3142117249170788
1836,1257,Northern America,High income,0,1,0,1.0097666738134685
3328,1361,Northern America,High income,0,1,0,0.8939433655836475
3645,4325,Northern America,High income,0,1,0,0.6736078408379351
4050,7414,Northern America,High income,0,1,0,2.093771976414141
4249,1656,Northern America,High income,0,1,0,1.4867783114823292
4363,6787,Northern America,High income,0,1,0,1.8829093929446572
5894,6802,Northern America,High income,0,1,0,2.3903488532444808
6502,7770,Northern America,High income,0,1,0,1.4131368732088176
5710,356,Northern America,High income,0,2,0,0.9067255963129579
7064,6946,Northern America,High income,0,2,0,0.4769733821634805
7077,7364,Northern America,High income,0,2,0,1.3029300707737659
5187,5854,Northern America,High income,1,0,0,0.3445980678340728
5988,6457,Northern America,High income,1,0,0,1.2894361368526137
7659,7595,Northern America,High income,1,0,0,0.690933701314656
8195,3051,Northern America,High income,1,0,0,0.8639888675675182
7469,2991,Northern America,High income,1,0,1,0.48556666484343936
7568,195,Northern America,High income,1,0,1,1.252788404223913
7683,7116,Northern America,High income,1,0,1,0.5796747398339939
7763,5503,Northern America,High income,1,0,1,1.5598680520754507
8225,508,Northern America,High income,1,0,1,1.8439645943876644
8267,7320,Northern America,High income,1,0,1,0.9158579150339766
8279,8141,Northern America,High income,1,0,1,0.6776828216364243
2479,4098,Northern America,High income,1,0,2,1.1984247662645862
4588,2806,Northern America,High income,1,0,2,0.8856326665129011
7496,3883,Northern America,High income,1,0,2,1.1262640081009174
7651,8165,Northern America,High income,1,0,2,0.5698328594343028
7987,7699,Northern America,High income,1,0,2,0.9257236648907544
8063,7667,Northern America,High income,1,0,2,1.1546039180612533
8087,3838,Northern America,High income,1,0,2,0.6176667505932922
8135,3442,Northern America,High income,1,0,2,0.9699623741295622
8189,3793,Northern America,High income,1,0,2,0.5439662234584076
8201,3927,Northern America,High income,1,0,2,0.8078741703423886
2924,784,Northern America,High income,1,1,0,0.861675770899146
3743,5644,Northern America,High income,1,1,0,0.787778356144026
7643,7404,Northern America,High income,1,1,0,1.3736187295071556
6847,912,Northern America,High income,1,1,1,1.0466608673350244
6890,7889,Northern America,High income,1,1,1,1.459308352615255
7309,7875,Northern America,High income,1,1,2,0.7285445952166268
1032,3110,Northern America,High income,2,0,0,1.619876408215143
2549,6060,Northern America,High income,2,0,0,1.2237696605634298
8147,8183,Northern America,High income,2,0,0,0.9012601506934729
8231,5551,Northern America,High income,2,0,0,1.5091814898656848
2615,3598,Northern America,High income,2,0,1,1.3685961223625125
7442,7586,Northern America,High income,2,0,1,0.5313564747748141
8008,6712,Northern America,High income,2,0,1,1.6068114473132151
650,8291,Northern America,High income,2,0,2,0.9825567980639083
7675,8249,Northern America,High income,2,0,2,1.7728851162627974
7826,2931,Northern America,High income,2,0,2,0.37540205378798747
8123,8285,Northern America,High income,2,0,2,0.785764373418723
2087,5874,Northern America,High income,2,1,0,2.332170911430787
2167,4172,Northern America,High income,2,1,0,1.4523804216142524
2325,2862,Northern America,High income,2,1,0,0.8037427529947576
6427,4401,Northern America,High income,2,1,0,3.2068437941948003
7550,5752,Northern America,High income,2,1,0,2.5057372846437267
7331,7142,Northern America,High income,2,2,0,1.0541087544642227
7342,6999,Northern America,High income,2,2,0,0.6589800965753174
7394,6918,Northern America,High income,2,2,0,0.41472234777428296
5216,8177,Northern America,High income,3,0,0,2.0386311366886622
7756,3223,Northern America,High income,3,0,0,2.617362211203073
4772,8036,Northern America,High income,3,0,1,1.9357298705333372
4974,6,Northern America,High income,3,0,1,0.5691273257590661
5688,5527,Northern America,High income,3,0,1,0.984356595545813
7721,5244,Northern America,High income,3,0,1,2.134907277292905
2255,4551,Northern America,High income,3,0,2,1.6141142439120668
4055,2743,Northern America,High income,3,0,2,1.0898132298722194
8219,2096,Northern America,High income,3,0,2,0.8769950274085359
2246,1148,Northern America,High income,3,1,0,1.262932620262391
2735,2671,Northern America,High income,3,1,0,0.4483109829017751
5666,6932,Northern America,High income,3,2,0,1.2711390405628002
6973,6986,Northern America,High income,3,2,0,1.3142450109144486
7980,5377,Northern America,High income,4,0,1,1.6801333893389814
3494,2013,Northern America,High income,4,0,2,0.8169373950121435
3383,5453,Northern America,High income,4,1,0,1.492044256078736
7012,193,Northern America,High income,4,2,0,1.1809920050432332
7168,4843,Northern America,High income,4,2,0,4.59641064922465
7243,6904,Northern America,High income,4,2,0,0.539083617187604
3361,745,Sub-Saharan Africa,Low income,0,2,0,1.1215630746171343
3415,3139,Sub-Saharan Africa,Low income,0,2,0,1.4030734441910357
455,1804,Sub-Saharan Africa,Low income,0,2,1,1.2074765112484778
984,1587,Sub-Saharan Africa,Low income,0,2,1,2.0834905520530795
2054,1948,Sub-Saharan Africa,Low income,0,2,2,2.0994413430677574
5166,1109,Sub-Saharan Africa,Low income,0,2,2,1.6279005062914198
5676,6014,Sub-Saharan Africa,Low income,1,0,2,1.476995490192366
993,6554,Sub-Saharan Africa,Low income,1,1,0,1.7051264702293762
1715,2136,Sub-Saharan Africa,Low income,1,2,0,1.0664483881347888
2293,595,Sub-Saharan Africa,Low income,1,2,1,2.495106713547642
722,1490,Sub-Saharan Africa,Low income,1,2,1,1.313435961416101
864,298,Sub-Saharan Africa,Low income,1,2,2,1.0190069615056494
6924,6494,Sub-Saharan Africa,Low income,2,0,2,1.4674598817627145
2213,305,Sub-Saharan Africa,Low income,2,1,1,2.1701627305174522
6569,5631,Sub-Saharan Africa,Low income,2,1,1,0.7194965573999752
863,5256,Sub-Saharan Africa,Low income,2,1,2,1.3647953894055844
1427,1697,Sub-Saharan Africa,Low income,2,2,0,1.5438242033989376
1890,1287,Sub-Saharan Africa,Low income,2,2,1,1.3438099064878184
2838,121,Sub-Saharan Africa,Low income,3,1,2,1.696486337641941
607,6050,Sub-Saharan Africa,Low income,3,1,2,1.569794901868397
234,678,Sub-Saharan Africa,Low income,3,2,0,0.9355415843447965
5251,1601,Sub-Saharan Africa,Low income,3,2,2,1.4305082134786342
736,6935,Sub-Saharan Africa,Low income,3,2,2,1.371142463303763
5822,6209,Sub-Saharan Africa,Low income,4,1,2,1.4900572684309061
1876,7147,Sub-Saharan Africa,Low income,4,2,0,4.185025846982591
299,40,Sub-Saharan Africa,Low income,4,2,0,1.3837909840978808
3306,1892,Sub-Saharan Africa,Low income,4,2,0,1.327577280316936
391,1487,Sub-Saharan Africa,Low income,4,2,0,1.0392504622770464
4952,820,Sub-Saharan Africa,Low income,4,2,0,2.162980598897844
1597,2513,Sub-Saharan Africa,Lower Middle,0,1,2,1.2650423366348278
2138,1191,Sub-Saharan Africa,Lower Middle,0,1,2,3.251204757022525
3250,4948,Sub-Saharan Africa,Lower Middle,0,2,0,1.35478182701609
1423,684,Sub-Saharan Africa,Lower Middle,0,2,1,1.3135652175180705
225,1491,Sub-Saharan Africa,Lower Middle,0,2,1,1.7129714807652106
3414,1486,Sub-Saharan Africa,Lower Middle,0,2,1,0.9855773708808184
1316,8359,Sub-Saharan Africa,Lower Middle,1,1,0,1.205083947544318
122,2217,Sub-Saharan Africa,Lower Middle,1,1,1,0.584570358730016
2645,1678,Sub-Saharan Africa,Lower Middle,1,2,2,1.041741089970964
2517,1978,Sub-Saharan Africa,Lower Middle,2,1,1,0.6238074793438414
1712,2442,Sub-Saharan Africa,Lower Middle,2,2,1,0.7385159303708462
2038,5817,Sub-Saharan Africa,Lower Middle,2,2,1,1.1516480702124487
3656,2877,Sub-Saharan Africa,Lower Middle,2,2,2,0.771581353056436
600,237,Sub-Saharan Africa,Lower Middle,2,2,2,1.1319265487187125
297,3079,Sub-Saharan Africa,Lower Middle,3,1,1,1.9069871309855944
3305,4449,Sub-Saharan Africa,Lower Middle,3,2,1,2.0446963890429983
4183,2748,Sub-Saharan Africa,Lower Middle,4,2,0,1.2325211646757466
7092,7588,Sub-Saharan Africa,Lower Middle,4,2,0,1.8979454652397973
7131,427,Sub-Saharan Africa,Lower Middle,4,2,0,1.436582339668555
3570,2996,Sub-Saharan Africa,Lower Middle,4,2,1,1.3101892004992945
5601,5554,Sub-Saharan Africa,Lower Middle,4,2,1,1.0215226188379196
994,3709,Sub-Saharan Africa,Lower Middle,4,2,1,2.0697471297046715
1284,7543,Sub-Saharan Africa,Lower Middle,4,2,2,3.667983861578348
2053,4634,Sub-Saharan Africa,Lower Middle,4,2,2,2.0507988328861675
2880,7716,Sub-Saharan Africa,Lower Middle,4,2,2,2.3893652952313778
4021,4259,Sub-Saharan Africa,Lower Middle,4,2,2,0.734684813819558
6474,6934,Sub-Saharan Africa,Lower Middle,4,2,2,2.1898703300927704
673,7209,Sub-Saharan Africa,Lower Middle,4,2,2,1.6896290203948248
7471,8203,Sub-Saharan Africa,Lower Middle,4,2,2,2.041570604905402
3407,114,Sub-Saharan Africa,Upper Middle,0,1,0,0.9976504139435578
4530,4190,Sub-Saharan Africa,Upper Middle,0,1,0,0.8041122081894228
4923,4824,Sub-Saharan Africa,Upper Middle,0,1,0,1.1083794039409358
5048,4890,Sub-Saharan Africa,Upper Middle,0,1,0,1.2185580190091345
1086,716,Sub-Saharan Africa,Upper Middle,1,1,0,1.9248774561118633
4418,2830,Sub-Saharan Africa,Upper Middle,1,1,0,0.6144035345337022
4751,3298,Sub-Saharan Africa,Upper Middle,1,1,0,0.848539113983569
4986,3243,Sub-Saharan Africa,Upper Middle,1,1,1,1.7195887058904762
1880,3460,Sub-Saharan Africa,Upper Middle,2,1,0,1.457807458498433
1965,2362,Sub-Saharan Africa,Upper Middle,2,1,0,1.8566953765137846
2203,575,Sub-Saharan Africa,Upper Middle,2,1,0,0.7011793256831093
2892,4342,Sub-Saharan Africa,Upper Middle,2,1,0,1.0939504001697202
3014,2639,Sub-Saharan Africa,Upper Middle,2,1,0,0.7607182389783318
3131,2767,Sub-Saharan Africa,Upper Middle,2,1,0,0.5534697226846155
4228,2703,Sub-Saharan Africa,Upper Middle,2,1,0,0.9992710245445667
3667,4266,Sub-Saharan Africa,Upper Middle,2,1,1,0.9845562535255434
3986,3353,Sub-Saharan Africa,Upper Middle,3,1,0,0.7574311662141778
4641,4380,Sub-Saharan Africa,Upper Middle,3,1,0,0.5162093215557197
4955,2954,Sub-Saharan Africa,Upper Middle,3,1,0,0.7389053679326457
4604,2045,Sub-Saharan Africa,Upper Middle,4,1,0,1.048624775600948
