uc_id,high_green,lon,lat
10463,1,113.50748783540756,27.668766906496973
10464,1,81.52501970388053,16.805007357014443
10466,1,81.5240924929833,16.544188196856208
10469,0,120.00283688264462,35.87497028076105
10470,0,84.65145241687884,25.553549504297603
10471,1,118.7754238525661,34.53608244047795
10473,0,121.51088267434376,37.42784098342261
10475,1,113.70765378607192,27.938604146969315
10479,0,119.32443038755956,35.10547091941569
10481,1,116.52974968268924,31.764118095086232
10483,0,120.19253262466286,35.99415283978912
10489,1,112.82919555988344,26.43633159454102
10490,0,84.3693947527982,24.752189490293137
10493,1,113.66519847658088,27.795568934642592
10495,1,117.88466442478769,33.47940489059507
1050,1,-54.657724116718185,-25.513796661566815
10502,1,84.99253725205236,25.82130823581908
10503,0,119.14311563909338,34.84200726447964
10505,0,121.59169041662491,37.39293611062569
10507,0,110.2765589771447,21.606104199885376
10509,1,115.42892399647424,30.242787860787335
1051,0,-54.954689564379926,-34.9190739490279
10513,1,113.79411120711391,27.88014066488833
10514,0,81.6820840685695,16.754359454202234
10519,0,117.15969222873524,32.47864759450477
10524,1,81.79462273439457,17.01229491368785
10526,0,83.34565804401034,21.926225760012667
10527,1,115.19645460853113,29.8578929345445
10529,0,117.54475228583988,32.86959602526352
1053,1,-12.2890634755424,11.321506692490622
10535,1,113.73549869206236,27.63832925719883
10537,0,110.24924843804732,21.37550602602416
10539,0,113.33762496891592,27.005086570562728
10540,0,84.93061683647935,25.64354413141039
10542,0,83.39419269746665,21.899384995442652
10543,0,119.18018944741534,34.61850506711574
10544,0,81.72814907336605,16.52465811434043
10545,1,118.37358559361772,33.77265333421303
10546,1,85.13790061889736,26.04206624651449
10547,0,121.17241097838168,36.77903370106396
10553,1,113.86104982240364,27.632635842685826
10557,1,117.8697191311392,33.1287024027927
10563,0,110.35343338535164,21.28002362465185
10565,1,118.19894351552684,33.47266106573244
10567,0,113.2571821301282,26.70964072257723
10573,1,118.80075134531992,34.11424672272359
10576,1,85.54114190398755,25.83218726346455
10579,0,119.38978693586226,34.73963745212256
1058,1,-8.604457385184958,41.159912185712585
10580,1,85.58271081917114,26.60692874258944
10581,1,115.59475133939054,30.125154114576933
10585,0,122.08005646548833,37.50351392341997
10586,1,85.13519413818405,25.580870206493927
1059,0,-8.402188838759287,43.35147627306129
10591,0,110.40356408298648,21.20987501554004
10597,0,110.6399434514289,21.659729336297247
106,1,22.291875240080984,48.61574611209794
10601,1,114.01466438098332,27.627144898233947
10603,0,121.54048144220974,36.90666825123378
10608,0,82.13975247258283,17.074971324890054
1061,1,-4.069594432069305,55.776836509721896
10611,1,115.57752436850524,29.84997700495235
10614,0,82.15494968115992,17.04276132704619
10615,0,110.8529837007119,21.914853910478307
10617,0,113.10878545526104,26.127271404427233
10623,1,113.53469905212314,26.786693702021164
10625,0,122.15817531573772,37.417841463506626
10627,1,118.70562944949872,33.714677385328216
10628,1,85.68422154497168,26.489146164216823
10629,1,117.270631246802,31.840448989643725
1063,0,-1.7465940600907903,4.9390407718285045
10636,0,82.241818000029,16.975174276475087
10639,0,110.16829552272192,20.328046421404157
1064,0,-1.5148280477410927,43.488983024630905
10642,1,84.99940994583957,24.76914866649491
10645,1,113.0258110119991,25.791936620812493
10647,1,119.24857649609709,34.29761657932654
10648,0,85.31186911258082,25.504553549280946
10651,1,110.90572482343566,21.676359800607752
10653,0,109.41696695928508,18.29722869727673
10655,0,121.69002059693776,36.83703689351449
10657,1,122.05060841247754,37.19952300522273
10659,1,116.94541917604722,31.467055158792903
10661,0,110.79352789056898,21.43856729284236
10663,1,114.38937329875826,27.82188725646632
10669,0,115.92732561598233,30.076013373083185
1067,0,2.044106468984596,7.180919492628381
10674,1,85.58249215005692,25.477911454367774
10675,0,115.66628748544404,29.681939055912256
10677,0,113.94711758644468,27.136229514566946
10679,0,113.2317623480265,25.95524389468785
1068,0,3.0305480407195344,7.2401983212102845
10681,0,110.19354437558567,19.989283303028248
10683,0,109.50229525355856,18.27605857255863
10689,1,116.11864363971144,30.17381231138077
1069,1,4.3831142053137695,51.219019592195096
10691,0,110.98071724625092,21.629390574806155
10693,0,111.45616638969253,22.533466070121
10695,0,110.32288018322954,20.01211511499609
10697,0,111.57488917459858,22.770026394340835
10699,0,112.17484101856952,23.917660269440816
107,0,20.905791002427705,41.79395821149031
1070,0,4.669876290833525,52.30545639626798
10700,0,84.01666688164505,21.862242043801803
10704,1,85.89085004233135,26.184103325800923
10705,1,119.3361278219228,34.09600138583598
10707,0,111.00251496247084,21.51945371129429
10711,1,116.57996162087127,30.642288246722813
10715,1,119.04587532474171,33.586977295246996
10717,0,110.09842769931832,19.366181391006833
10719,0,118.52241082694734,33.00050329093668
1072,1,6.833436132074544,51.083371016482545
10721,1,115.99340139592924,29.70384923359209
10723,1,114.92947900752506,28.24066954468867
10725,1,116.96511636930084,31.0482963434827
10727,0,115.9925059659765,29.75874575408469
10729,0,114.66695696074692,27.81459444349134
1073,1,7.591365044424568,47.531119190638265
10733,1,119.58020028163152,34.20359172383356
10734,1,86.07326936661849,26.3474247306213
10735,0,115.90116604167731,29.60834621474538
10737,0,122.43920846399315,37.15652708812111
1074,1,8.90916370694703,44.416741387092664
10741,1,119.27402687624765,33.777883791264905
10743,1,115.75724109759258,29.328433962305603
10745,1,116.8230223972044,30.74394797703727
10747,0,131.14541474652725,44.39455264789071
1075,0,9.85572442164241,37.26976298014978
10753,1,119.1526921213844,33.52931372116939
10754,0,85.53698619018883,24.89911351883515
