obstruction_level,green_water_mismatch,antecedent_nocturnal_retention,predicted_failure_probability
low_obstruction,-0.6598708875217864,0.621894043503871,0.39384766069866334
low_obstruction,-0.6598708875217864,0.6792806774722887,0.39755904226913097
low_obstruction,-0.6598708875217864,0.7366673114407064,0.4012822444451782
low_obstruction,-0.6598708875217864,0.7940539454091239,0.40501687322705643
low_obstruction,-0.6598708875217864,0.8514405793775416,0.40876252943220587
low_obstruction,-0.6598708875217864,0.9088272133459593,0.4125188088532606
low_obstruction,-0.6598708875217864,0.966213847314377,0.41628530242081746
low_obstruction,-0.6598708875217864,1.0236004812827946,0.4200615963708435
low_obstruction,-0.5394653105578906,-0.9275450736434058,0.3029264432205775
low_obstruction,-0.5394653105578906,-0.8701584396749881,0.3062138666598409
low_obstruction,-0.5394653105578906,-0.8127718057065705,0.30952112481422756
low_obstruction,-0.5394653105578906,-0.7553851717381528,0.31284799579469175
low_obstruction,-0.5394653105578906,-0.6979985377697351,0.3161942503204643
low_obstruction,-0.5394653105578906,-0.6406119038013175,0.31955965173508427
low_obstruction,-0.5394653105578906,-0.5832252698328998,0.3229439560277614
low_obstruction,-0.5394653105578906,-0.5258386358644822,0.3263469118601322
low_obstruction,-0.5394653105578906,-0.4684520018960645,0.32976826059847375
low_obstruction,-0.5394653105578906,-0.4110653679276468,0.33320773635142525
low_obstruction,-0.5394653105578906,-0.3536787339592292,0.3366650660132698
low_obstruction,-0.5394653105578906,-0.2962920999908115,0.3401399693128155
low_obstruction,-0.5394653105578906,-0.23890546602239382,0.3436321588679115
low_obstruction,-0.5394653105578906,-0.18151883205397623,0.34714134024562826
low_obstruction,-0.5394653105578906,-0.12413219808555853,0.3506672120281219
low_obstruction,-0.5394653105578906,-0.06674556411714094,0.35420946588419766
low_obstruction,-0.5394653105578906,-0.009358930148723243,0.3577677866465803
low_obstruction,-0.5394653105578906,0.048027703819694456,0.36134185239488825
low_obstruction,-0.5394653105578906,0.10541433778811216,0.36493133454430615
low_obstruction,-0.5394653105578906,0.16280097175652963,0.36853589793993796
